pdf_file,csv_paper,csv_rating,scan_candidate,match_tier,pattern_name,page,context_snippet
Khan et al. - 2024 - Error Mitigation in the NISQ Era Applying Measurement Error Mitigation Techniques to Enhance Quantu.pdf,Khan et al.,partial,yes,weak,challenge-mention,3,umhardware. 6. Recommendations are made for selecting appropriate error mitigation techniques basedonoverallperformance. 7. The study underscores the challenges and opportunities in harnessing quantum computersintheNISQera. 8. Thefindingsemphasizetheimportanceoferrormitigationtechniquesinenhancing thereliab
Kim et al. - 2023 - Evidence for the utility of quantum computing before fault tolerance.pdf,Kim et al. (utility),yes,yes,strong,error-increase,3,"NE (exp) ZNE (linear) G = 1.0 G = 1.2 G = 1.6 Ideal Unmitigated mitigated Mitigated Mitigated Un Fig. 2 | Zero-noise extrapolation with probabilistic error amplification. linear extrapolation (linear, light blue) when differences between the converged Mitigated expectation values from Trotter circuits at the Cl"
Kim et al. - 2023 - Evidence for the utility of quantum computing before fault tolerance.pdf,Kim et al. (utility),yes,yes,weak,limitation-mention,7,"s have the advantage of well-developed algorithms, yet calibration that optimizes the layer rather than the individual gates. suffer from fundamental limitations of using a 1D method to simulate First, the control and target qubits are assigned to each gate layer to a 2D system. isoTNS methods, on the other h"
Kim et al. - 2023 - Evidence for the utility of quantum computing before fault tolerance.pdf,Kim et al. (utility),yes,yes,weak,challenge-mention,1,"reatest impediment to realizing its Check for updates full potential is noise that is inherent to these systems. The widely accepted solution to this challenge is the implementation of fault-tolerant quantum circuits, which is out of reach for current processors. Here we report experiments on a noisy 127-qu"
Kim et al. - 2023 - Evidence for the utility of quantum computing before fault tolerance.pdf,Kim et al. (utility),yes,yes,weak,challenge-mention,1,"then turn to circuit regimes fault-tolerant processors arrive. Despite the tremendous progress and observables in which classical simulation becomes challenging of quantum hardware in recent years, simple fidelity bounds8 sup- and compare with results from state-of-the-art approximate classical port this b"
Kim et al. - 2025 - Enhanced Extrapolation-Based Quantum Error Mitigation Using Repetitive Structure in Quantum Algorith.pdf,Kim et al. (enhanced),yes,partial,weak,limitation-mention,1,"at the core block’s error follows a highly consistent exponential decay. This allows our technique to achieve robust error mitigation, overcoming the limitations of conventional ZNE which is often compro- mised by statistically unreliable data from near-random behavior under heavy noise. In low-noise conditio"
Kim et al. - 2025 - Enhanced Extrapolation-Based Quantum Error Mitigation Using Repetitive Structure in Quantum Algorith.pdf,Kim et al. (enhanced),yes,partial,weak,challenge-mention,7,"proposedmethodapproach was supported by Quantum Computing based on Quan- the theoretical success probability at low noise, but only the tum Advantage challenge research through the National proposed method provides significant recovery at the high ResearchFoundationofKorea(NRF)fundedbytheKo- noise. rean gov"
Kim et al. - 2025 - Error mitigation with stabilized noise in superconducting quantum processors.pdf,Kim et al. (enhanced),yes,no,none,,,
Kiss et al. - 2025 - Quantum error mitigation for Fourier moment computation.pdf,Kiss et al.,partial,partial,weak,challenge-mention,1,"and an excitation operator Oˆ ðq⃗ Þ, the frequency dependant of a many-body system after an excitation, are generally response function is defined as challenging to compute from first principles, making themanappealingapplicationforquantumcomputers,see Sðω;q⃗ Þ¼hΨ 0jOˆ ðq⃗ Þ †δðω−ðH−E 0ÞÞOˆ ðq⃗ ÞjΨ 0i e sc"
Kiss et al. - 2025 - Quantum error mitigation for Fourier moment computation.pdf,Kiss et al.,partial,partial,weak,challenge-mention,1,f H with correspond- ing energies fE fg f . Computing this value is generally Published by the American Physical Society under the terms of extremely challenging in practice since it requires the Creative Commons Attribution 4.0 International license. knowledge of the full spectrum. A useful strategy to Fur
Kiss et al. - 2025 - Quantum error mitigation for Fourier moment computation.pdf,Kiss et al.,partial,partial,weak,challenge-mention,3,"itizationandlinear Product formulas, such as first-order Trotter combinationofunitaries[65–68].Theyusuallyofferbetter asymptotic scaling but are more challenging to implement → inpractice,astheygenerallyrequirefault-tolerantdevices, U 1ðtÞ¼ Y e−itH γ ¼UðtÞþOðt2 Þ; ð6Þ and are outside the scope of this paper"
Kiss et al. - 2025 - Quantum error mitigation for Fourier moment computation.pdf,Kiss et al.,partial,partial,weak,challenge-mention,8,"KISS, GROSSI, and ROGGERO PHYS. REV. D 111, 034504 (2025) the Hamiltonian are canceled, the Hamiltonian for the procedure. Even if it is challenging to have theoretical model can be expressed in the Pauli basis as guaranteesontheaccuracyoftheVQEscheme,ithasbeen empirically shown to be successfu"
Kiss et al. - 2025 - Quantum error mitigation for Fourier moment computation.pdf,Kiss et al.,partial,partial,weak,challenge-mention,12,"their utility in computing response functions [41] or spectra [36]. Although quantum computers natu- rally facilitate the acquisition of moments, the challenges persist for NISQ devices due to controlled time evolution, introducing an overhead in CNOT gates and posing diffi- culties to overcome the decohere"
Kiss et al. - 2025 - Quantum error mitigation for Fourier moment computation.pdf,Kiss et al.,partial,partial,weak,challenge-mention,12,"volution, introducing an overhead in CNOT gates and posing diffi- culties to overcome the decoherence of the devices. In this study, we address these challenges by employing control reversal gates [80,81] to alleviate control overhead and adapting error mitigation strategies, specifically echo verification["
Krebsbach et al. - 2022 - Optimization of Richardson extrapolation for quantum error mitigation.pdf,Krebsbach et al.,yes,partial,weak,limitation-mention,7,"well known that equidistant nodes are not well suited for interpolation. However, if specific hardwarerequirementsforcethenodestobeequidistant, their limitations can be bypassed by mapping them to so called fake nodes x˜ =S(x ) for some invertible S(x) j j with S(0) = 0 and S(1) = 1 and performing Richardson"
Krebsbach et al. - 2022 - Optimization of Richardson extrapolation for quantum error mitigation.pdf,Krebsbach et al.,yes,partial,weak,limitation-mention,7,"erforming Richardson extrapolation of E (S−1(x˜)) on these fake nodes. By λ0 choosingforexamplesthezerosoftheChebyshevpolyno- mials as fake nodes the limitations of equidistant nodes can be avoided. While this proved to be effective for the interpolation of the Runge function, the map to the tilted Chebyshev"
Krebsbach et al. - 2022 - Optimization of Richardson extrapolation for quantum error mitigation.pdf,Krebsbach et al.,yes,partial,weak,challenge-mention,1,"outperformsthelinear,exponentialorChebyshevnodesfrequentlyusedforRichardson extrapolation without requiring any additional resources. One of the main challenges for the development of ues and can be used on a variety of noise models. Its ef- quantum computers (QCs) is their high sensitivity to er- fectivene"
Krebsbach et al. - 2022 - Optimization of Richardson extrapolation for quantum error mitigation.pdf,Krebsbach et al.,yes,partial,weak,tradeoff-mention,2,"ncrease in Var[Rˆ ]? for some constant coefficients a , then the mitigated re- n k sult reads 2. Is there a scaling method for x that optimizes the j tradeoff between bias and variance? ∞ n (cid:88) (cid:88) R =E∗+ a λk γ xk. (6) n k 0 j j 3. Is there an optimal n? k=n+1 j=0 In the following section, we inv"
Krebsbach et al. - 2022 - Optimization of Richardson extrapolation for quantum error mitigation.pdf,Krebsbach et al.,yes,partial,weak,tradeoff-mention,7,"ads. Furthermore, we show that equidistant nodesarenotagoodchoiceforRichardsonextrapolation and propose the tilted Chebyshev nodes which optimize the trade-off between bias and variance and outperforms other choices, especially for large n."
Kurita et al. - 2023 - Synergetic quantum error mitigation by randomized compiling and zero-noise extrapolation for the var.pdf,Kurita et al.,yes,yes,strong,limitation-stated,2,"trong, physically unmotivated or difficult-to-verify assumptions about the nature of the error model affecting the computation. Overcoming the latter limitation is another major motivation of the current work. Afewvariantsofquantumerrormitigationareknown,someofwhichspecificallytarget VQE applications. For exampl"
Kurita et al. - 2023 - Synergetic quantum error mitigation by randomized compiling and zero-noise extrapolation for the var.pdf,Kurita et al.,yes,yes,weak,limitation-mention,2,"trong, physically unmotivated or difficult-to-verify assumptions about the nature of the error model affecting the computation. Overcoming the latter limitation is another major motivation of the current work. Afewvariantsofquantumerrormitigationareknown,someofwhichspecificallytarget VQE applications. For exa"
Kurita et al. - 2023 - Synergetic quantum error mitigation by randomized compiling and zero-noise extrapolation for the var.pdf,Kurita et al.,yes,yes,weak,failure-mention,14,"much fewer parameters, but requires additional circuit depth. This is preferable for our purpose since it avoids energy errors caused by optimization failure due to the number of parameters being too large – classical optimization with fewer parameters is likely to result in more exact outcomes. For this a"
Kurita et al. - 2023 - Synergetic quantum error mitigation by randomized compiling and zero-noise extrapolation for the var.pdf,Kurita et al.,yes,yes,weak,challenge-mention,1,"d on current, noisy intermediate-scale quantum (NISQ) computers [3, 5, 7, 8, 9, 10, 11, 12]. Scaling VQE to larger system sizes seems to pose serious challenges. For example it is known that variational algorithms suffer from the barren plateau phenomenon, where the energy landscape is exponentially flat in"
Kurita et al. - 2023 - Synergetic quantum error mitigation by randomized compiling and zero-noise extrapolation for the var.pdf,Kurita et al.,yes,yes,weak,challenge-mention,2,"nd while some kinds of coherent noise can be reduced by better calibration of the hardware, other kinds, such as coherent crosstalk, pose significant challenges with current calibration technology. Furthermore, even a small miscalibration can result in significant error in the algorithm’s output if the comp"
LaRose et al. - 2022 - Error mitigation increases the effective quantum volume of quantum computers.pdf,LaRose et al.,partial,no,none,,,
LaRose et al. - 2022 - Mitiq A software package for error mitigation on noisy quantum computers.pdf,LaRose et al.,partial,partial,weak,limitation-mention,7,"ods, since this would require a much more detailed experimental and statistical analysis. We discuss inference techniques more in section 4.2 and the limitations of zero-noise extrapolation more in section 8.1. 3.2 Potential energy surface of H 2 We now consider a canonical example of computing the potential"
